Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value
2016-05-09T10:50:00.000Z,6.670036793,2016-05-09T10:50:00.000Z,8.048853874,2016-05-09T10:50:00.000Z,8.282297,2016-05-09T10:50:00.000Z,5.063313961,2016-05-09T10:50:00.000Z,6.460484028,2016-05-09T10:50:00.000Z,6.43385,2016-05-09T10:50:00.000Z,3.531796,2016-05-09T10:50:00.000Z,2.208992,2016-05-09T10:50:00.000Z,3.615893,2016-05-09T10:50:00.000Z,2.152101994
2016-05-09T10:55:00.000Z,6.678891182,2016-05-09T10:55:00.000Z,8.040766716,2016-05-09T10:55:00.000Z,8.247955,2016-05-09T10:55:00.000Z,5.035536,2016-05-09T10:55:00.000Z,6.477959156,2016-05-09T10:55:00.000Z,6.427476883,2016-05-09T10:55:00.000Z,3.50996995,2016-05-09T10:55:00.000Z,2.209222,2016-05-09T10:55:00.000Z,3.652752,2016-05-09T10:55:00.000Z,2.159122944
2016-05-09T11:00:00.000Z,6.675303936,2016-05-09T11:00:00.000Z,8.051182747,2016-05-09T11:00:00.000Z,8.241622,2016-05-09T11:00:00.000Z,5.037978,2016-05-09T11:00:00.000Z,6.458767891,2016-05-09T11:00:00.000Z,6.438429,2016-05-09T11:00:00.000Z,3.527522087,2016-05-09T11:00:00.000Z,2.205256,2016-05-09T11:00:00.000Z,3.628216,2016-05-09T11:00:00.000Z,2.144623995
2016-05-09T11:05:00.000Z,6.646382,2016-05-09T11:05:00.000Z,8.061255,2016-05-09T11:05:00.000Z,8.229296684,2016-05-09T11:05:00.000Z,5.056024,2016-05-09T11:05:00.000Z,6.477235,2016-05-09T11:05:00.000Z,6.451365,2016-05-09T11:05:00.000Z,3.509208,2016-05-09T11:05:00.000Z,2.189419,2016-05-09T11:05:00.000Z,3.612839,2016-05-09T11:05:00.000Z,2.176328897
2016-05-09T11:10:00.000Z,6.542520046,2016-05-09T11:10:00.000Z,8.056791306,2016-05-09T11:10:00.000Z,8.213306,2016-05-09T11:10:00.000Z,5.068388,2016-05-09T11:10:00.000Z,6.491771,2016-05-09T11:10:00.000Z,6.452204,2016-05-09T11:10:00.000Z,3.528132915,2016-05-09T11:10:00.000Z,2.221623,2016-05-09T11:10:00.000Z,3.618678,2016-05-09T11:10:00.000Z,2.13687706
2016-05-09T11:15:00.000Z,6.4353,2016-05-09T11:15:00.000Z,8.031112,2016-05-09T11:15:00.000Z,8.186864853,2016-05-09T11:15:00.000Z,5.060565948,2016-05-09T11:15:00.000Z,6.485552788,2016-05-09T11:15:00.000Z,6.44674778,2016-05-09T11:15:00.000Z,3.500278,2016-05-09T11:15:00.000Z,2.211054,2016-05-09T11:15:00.000Z,3.611655,2016-05-09T11:15:00.000Z,2.134434938
2016-05-09T11:20:00.000Z,6.197702,2016-05-09T11:20:00.000Z,8.042672157,2016-05-09T11:20:00.000Z,8.187168121,2016-05-09T11:20:00.000Z,5.076247,2016-05-09T11:20:00.000Z,6.480363,2016-05-09T11:20:00.000Z,6.446137,2016-05-09T11:20:00.000Z,3.519243002,2016-05-09T11:20:00.000Z,2.209373,2016-05-09T11:20:00.000Z,3.60498,2016-05-09T11:20:00.000Z,2.150576115
2016-05-09T11:25:00.000Z,5.903631,2016-05-09T11:25:00.000Z,8.045955,2016-05-09T11:25:00.000Z,8.153821,2016-05-09T11:25:00.000Z,5.070487022,2016-05-09T11:25:00.000Z,6.484827995,2016-05-09T11:25:00.000Z,6.418663979,2016-05-09T11:25:00.000Z,3.540269,2016-05-09T11:25:00.000Z,2.214564,2016-05-09T11:25:00.000Z,3.617344,2016-05-09T11:25:00.000Z,2.141227007
2016-05-09T12:20:00.000Z,9.595788956,2016-05-09T12:20:00.000Z,8.033059,2016-05-09T12:20:00.000Z,8.170383,2016-05-09T12:20:00.000Z,5.092504,2016-05-09T12:20:00.000Z,6.497384071,2016-05-09T12:20:00.000Z,6.443963051,2016-05-09T12:20:00.000Z,3.571784973,2016-05-09T12:20:00.000Z,2.216929,2016-05-09T12:20:00.000Z,3.601659,2016-05-09T12:20:00.000Z,2.141645908
2016-05-09T12:25:00.000Z,9.6201334,2016-05-09T12:25:00.000Z,8.054542,2016-05-09T12:25:00.000Z,8.154127121,2016-05-09T12:25:00.000Z,5.081359863,2016-05-09T12:25:00.000Z,6.483491,2016-05-09T12:25:00.000Z,6.447434,2016-05-09T12:25:00.000Z,3.568464,2016-05-09T12:25:00.000Z,2.197545,2016-05-09T12:25:00.000Z,3.570487,2016-05-09T12:25:00.000Z,2.149466991
2016-05-09T12:30:00.000Z,9.610059,2016-05-09T12:30:00.000Z,8.055189,2016-05-09T12:30:00.000Z,8.142986,2016-05-09T12:30:00.000Z,5.088305,2016-05-09T12:30:00.000Z,6.474755,2016-05-09T12:30:00.000Z,6.467542171,2016-05-09T12:30:00.000Z,3.554460049,2016-05-09T12:30:00.000Z,2.195867,2016-05-09T12:30:00.000Z,3.560186,2016-05-09T12:30:00.000Z,2.122414112
2016-05-09T12:35:00.000Z,9.60532856,2016-05-09T12:35:00.000Z,8.067171097,2016-05-09T12:35:00.000Z,8.154969215,2016-05-09T12:35:00.000Z,5.087199211,2016-05-09T12:35:00.000Z,6.470023155,2016-05-09T12:35:00.000Z,6.435986996,2016-05-09T12:35:00.000Z,3.5429,2016-05-09T12:35:00.000Z,2.193998,2016-05-09T12:35:00.000Z,3.551562,2016-05-09T12:35:00.000Z,2.15602994
2016-05-09T12:40:00.000Z,9.614370346,2016-05-09T12:40:00.000Z,8.054196358,2016-05-09T12:40:00.000Z,8.162599,2016-05-09T12:40:00.000Z,5.086052895,2016-05-09T12:40:00.000Z,6.499442,2016-05-09T12:40:00.000Z,6.4483881,2016-05-09T12:40:00.000Z,3.543126106,2016-05-09T12:40:00.000Z,2.211512,2016-05-09T12:40:00.000Z,3.549805,2016-05-09T12:40:00.000Z,2.138786077
2016-05-09T12:45:00.000Z,9.592698,2016-05-09T12:45:00.000Z,8.069765091,2016-05-09T12:45:00.000Z,8.14646,2016-05-09T12:45:00.000Z,5.092617989,2016-05-09T12:45:00.000Z,6.478303,2016-05-09T12:45:00.000Z,6.430988789,2016-05-09T12:45:00.000Z,3.54225111,2016-05-09T12:45:00.000Z,2.219142,2016-05-09T12:45:00.000Z,3.545685,2016-05-09T12:45:00.000Z,2.152674913
2016-05-09T12:50:00.000Z,9.599945,2016-05-09T12:50:00.000Z,8.057173,2016-05-09T12:50:00.000Z,8.170498,2016-05-09T12:50:00.000Z,5.09651,2016-05-09T12:50:00.000Z,6.46926,2016-05-09T12:50:00.000Z,6.442932129,2016-05-09T12:50:00.000Z,3.557933,2016-05-09T12:50:00.000Z,2.226505,2016-05-09T12:50:00.000Z,3.545303,2016-05-09T12:50:00.000Z,2.144546986
2016-05-09T12:55:00.000Z,9.604334,2016-05-09T12:55:00.000Z,8.093268,2016-05-09T12:55:00.000Z,8.166644,2016-05-09T12:55:00.000Z,5.10227108,2016-05-09T12:55:00.000Z,6.513672829,2016-05-09T12:55:00.000Z,6.448463917,2016-05-09T12:55:00.000Z,3.547516108,2016-05-09T12:55:00.000Z,2.191632,2016-05-09T12:55:00.000Z,3.549005,2016-05-09T12:55:00.000Z,2.140120983
2016-05-09T13:00:00.000Z,9.585485458,2016-05-09T13:00:00.000Z,8.049158096,2016-05-09T13:00:00.000Z,8.215943336,2016-05-09T13:00:00.000Z,5.083955765,2016-05-09T13:00:00.000Z,6.452850819,2016-05-09T13:00:00.000Z,6.445944786,2016-05-09T13:00:00.000Z,3.55014801,2016-05-09T13:00:00.000Z,2.231507,2016-05-09T13:00:00.000Z,3.526109,2016-05-09T13:00:00.000Z,2.136343956
2016-05-09T13:05:00.000Z,9.565184593,2016-05-09T13:05:00.000Z,8.06366,2016-05-09T13:05:00.000Z,8.213117599,2016-05-09T13:05:00.000Z,5.111199856,2016-05-09T13:05:00.000Z,6.499976158,2016-05-09T13:05:00.000Z,6.438506,2016-05-09T13:05:00.000Z,3.562777996,2016-05-09T13:05:00.000Z,2.243524,2016-05-09T13:05:00.000Z,3.520196,2016-05-09T13:05:00.000Z,2.139549017
2016-05-09T13:10:00.000Z,9.609144211,2016-05-09T13:10:00.000Z,8.092275,2016-05-09T13:10:00.000Z,8.220254,2016-05-09T13:10:00.000Z,5.082774,2016-05-09T13:10:00.000Z,6.42457819,2016-05-09T13:10:00.000Z,6.437323093,2016-05-09T13:10:00.000Z,3.539542,2016-05-09T13:10:00.000Z,2.240854,2016-05-09T13:10:00.000Z,3.50768,2016-05-09T13:10:00.000Z,2.153131008
2016-05-09T13:15:00.000Z,9.583999,2016-05-09T13:15:00.000Z,8.088958,2016-05-09T13:15:00.000Z,8.20998764,2016-05-09T13:15:00.000Z,5.095973,2016-05-09T13:15:00.000Z,6.405005,2016-05-09T13:15:00.000Z,6.456666946,2016-05-09T13:15:00.000Z,3.543395,2016-05-09T13:15:00.000Z,2.202545,2016-05-09T13:15:00.000Z,3.516304,2016-05-09T13:15:00.000Z,2.146913052
2016-05-09T13:20:00.000Z,9.599868774,2016-05-09T13:20:00.000Z,8.080827713,2016-05-09T13:20:00.000Z,8.199762,2016-05-09T13:20:00.000Z,5.098417,2016-05-09T13:20:00.000Z,6.44732,2016-05-09T13:20:00.000Z,6.452315807,2016-05-09T13:20:00.000Z,3.581017971,2016-05-09T13:20:00.000Z,2.236388,2016-05-09T13:20:00.000Z,3.522562,2016-05-09T13:20:00.000Z,2.159961939
2016-05-09T13:25:00.000Z,9.609181,2016-05-09T13:25:00.000Z,8.072205544,2016-05-09T13:25:00.000Z,8.208348,2016-05-09T13:25:00.000Z,5.081019,2016-05-09T13:25:00.000Z,6.37055,2016-05-09T13:25:00.000Z,6.449952,2016-05-09T13:25:00.000Z,3.525002956,2016-05-09T13:25:00.000Z,2.229483,2016-05-09T13:25:00.000Z,3.524318,2016-05-09T13:25:00.000Z,2.133213997
2016-05-09T13:30:00.000Z,9.576404572,2016-05-09T13:30:00.000Z,8.064496994,2016-05-09T13:30:00.000Z,8.203884125,2016-05-09T13:30:00.000Z,5.114101,2016-05-09T13:30:00.000Z,6.353456,2016-05-09T13:30:00.000Z,6.443389893,2016-05-09T13:30:00.000Z,3.585826,2016-05-09T13:30:00.000Z,2.199607,2016-05-09T13:30:00.000Z,3.565106,2016-05-09T13:30:00.000Z,2.144279003
2016-05-09T13:35:00.000Z,9.583311081,2016-05-09T13:35:00.000Z,8.064078,2016-05-09T13:35:00.000Z,8.197286,2016-05-09T13:35:00.000Z,5.134550095,2016-05-09T13:35:00.000Z,6.346702099,2016-05-09T13:35:00.000Z,6.434995,2016-05-09T13:35:00.000Z,3.550339,2016-05-09T13:35:00.000Z,2.232191,2016-05-09T13:35:00.000Z,3.522754,2016-05-09T13:35:00.000Z,2.158777952
2016-05-09T13:40:00.000Z,9.56446,2016-05-09T13:40:00.000Z,8.072398,2016-05-09T13:40:00.000Z,8.184501,2016-05-09T13:40:00.000Z,5.115855217,2016-05-09T13:40:00.000Z,6.339719,2016-05-09T13:40:00.000Z,6.452774,2016-05-09T13:40:00.000Z,3.54263401,2016-05-09T13:40:00.000Z,2.223416,2016-05-09T13:40:00.000Z,3.576286,2016-05-09T13:40:00.000Z,2.165915012
2016-05-09T13:45:00.000Z,9.598535538,2016-05-09T13:45:00.000Z,8.077282906,2016-05-09T13:45:00.000Z,8.211936,2016-05-09T13:45:00.000Z,5.113374,2016-05-09T13:45:00.000Z,6.354523,2016-05-09T13:45:00.000Z,6.444037,2016-05-09T13:45:00.000Z,3.565603018,2016-05-09T13:45:00.000Z,2.231238,2016-05-09T13:45:00.000Z,3.570106,2016-05-09T13:45:00.000Z,2.163395882
2016-05-09T13:50:00.000Z,9.571978569,2016-05-09T13:50:00.000Z,8.111125946,2016-05-09T13:50:00.000Z,8.223917007,2016-05-09T13:50:00.000Z,5.107192039,2016-05-09T13:50:00.000Z,6.331898,2016-05-09T13:50:00.000Z,6.441748,2016-05-09T13:50:00.000Z,3.564381,2016-05-09T13:50:00.000Z,2.234329,2016-05-09T13:50:00.000Z,3.565908,2016-05-09T13:50:00.000Z,2.153399944
2016-05-09T13:55:00.000Z,9.564958,2016-05-09T13:55:00.000Z,8.060379,2016-05-09T13:55:00.000Z,8.210408211,2016-05-09T13:55:00.000Z,5.126578808,2016-05-09T13:55:00.000Z,6.361316,2016-05-09T13:55:00.000Z,6.445868,2016-05-09T13:55:00.000Z,3.574035,2016-05-09T13:55:00.000Z,2.199339,2016-05-09T13:55:00.000Z,3.539236,2016-05-09T13:55:00.000Z,2.165802002
